game,eta,n_train,method,sample,error
7,0.5,10,SUB,25,0.26047669526317174
7,0.5,10,SUB,26,0.23685180612312878
7,0.5,10,SUB,27,0.2384919222601494
7,0.5,10,SUB,28,0.21091439975217813
7,0.5,10,SUB,29,0.23401318997674303
7,0.5,10,SUB,30,0.2979748135676108
7,0.5,10,SUB,31,0.19505341018858804
7,0.5,10,SUB,32,0.1717854395234689
7,0.5,10,SUB,33,0.27881089745133353
7,0.5,10,SUB,34,0.2026586503059249
7,0.5,10,SUB,35,0.25001080436974754
7,0.5,10,SUB,36,0.20075846250168425
7,0.5,10,SUB,37,0.24044173669399135
7,0.5,10,SUB,38,0.24404585139960652
7,0.5,10,SUB,39,0.2188036064354574
7,0.5,10,SUB,40,0.15954823772977794
7,0.5,10,SUB,41,0.25111425993043357
7,0.5,10,SUB,42,0.2129583585152422
7,0.5,10,SUB,43,0.2568685967039296
7,0.5,10,SUB,44,0.2876073840164938
7,0.5,10,SUB,45,0.1841535447494186
7,0.5,10,SUB,46,0.26118992590584417
7,0.5,10,SUB,47,0.2101590585173422
7,0.5,10,SUB,48,0.25462760916449884
7,0.5,10,SUB,49,0.28443911731802446
7,0.5,10,SUB,50,0.2942247011691989
7,0.5,10,SUB,51,0.2573609655417568
7,0.5,10,SUB,52,0.30309528268392233
7,0.5,10,SUB,53,0.2529113877508223
7,0.5,10,SUB,54,0.2207861605723344
7,0.5,10,SUB,55,0.24590953602311627
7,0.5,10,SUB,56,0.3142563293930557
7,0.5,10,SUB,57,0.19453790858231365
7,0.5,10,SUB,58,0.2077672588172468
7,0.5,10,SUB,59,0.22235336572713932
7,0.5,10,VI,0,1.4974825207568756
7,0.5,10,VI,1,1.9733667367737224
7,0.5,10,VI,2,1.9209893206377209
7,0.5,10,VI,3,1.98058324346839
7,0.5,10,VI,4,1.7767030484847712
7,0.5,10,VI,5,1.8911038092980608
7,0.5,10,VI,6,2.03755863953862
7,0.5,10,VI,7,1.9818300282697296
7,0.5,10,VI,8,1.838057418840632
7,0.5,10,VI,9,1.7988206189793143
7,0.5,10,VI,10,2.2344247006925557
7,0.5,10,VI,11,1.2932330773372966
7,0.5,10,VI,12,1.6775182454757833
7,0.5,10,VI,13,1.7147059634349764
7,0.5,10,VI,14,1.8607866738485077
7,0.5,10,VI,15,1.7500685867272385
7,0.5,10,VI,16,2.0199107317713856
7,0.5,10,VI,17,1.9512480320765149
7,0.5,10,VI,18,2.1209202193635783
7,0.5,10,VI,19,2.049019156194719
7,0.5,10,VI,20,1.8327592953031797
7,0.5,10,VI,21,1.8946079868359225
7,0.5,10,VI,22,1.8114261644773912
7,0.5,10,VI,23,2.1315600845769826
7,0.5,10,VI,24,1.7656652501045316
7,0.5,10,VI,25,2.320654456825378
7,0.5,10,VI,26,1.8188179679140843
7,0.5,10,VI,27,1.8965741103451992
7,0.5,10,VI,28,2.163732374553462
7,0.5,10,VI,29,1.5361221427976417
7,0.5,10,VI,30,1.536389137467485
7,0.5,10,VI,31,2.046008696926837
7,0.5,10,VI,32,1.7832702089596937
7,0.5,10,VI,33,2.2436037202900567
7,0.5,10,VI,34,1.7919102740616308
7,0.5,10,VI,35,2.1617947377451747
7,0.5,10,VI,36,1.8080958988092657
7,0.5,10,VI,37,1.9839201855751394
7,0.5,10,VI,38,1.387728717824882
7,0.5,10,VI,39,2.1685244842116322
7,0.5,10,VI,40,1.9120864908460664
7,0.5,10,VI,41,1.5921198253224802
7,0.5,10,VI,42,1.792376147319178
7,0.5,10,VI,43,2.1391912619070563
7,0.5,10,VI,44,1.9630603574184888
7,0.5,10,VI,45,1.8705435681882476
7,0.5,10,VI,46,2.277629913544146
7,0.5,10,VI,47,1.9834823769238945
7,0.5,10,VI,48,1.9049947293121805
7,0.5,10,VI,49,1.9972450612271748
7,0.5,10,VI,50,2.016257784818089
7,0.5,10,VI,51,1.935541934908729
7,0.5,10,VI,52,1.98509612583821
7,0.5,10,VI,53,2.2465807175935115
7,0.5,10,VI,54,1.5917882627227773
7,0.5,10,VI,55,2.311611185735342
7,0.5,10,VI,56,2.046811080959375
7,0.5,10,VI,57,1.775647289214566
7,0.5,10,VI,58,1.8824619388626178
7,0.5,10,VI,59,1.622350253891866
7,0.5,20,SUB,0,0.1877489566204056
7,0.5,20,SUB,1,0.20432001059614546
7,0.5,20,SUB,2,0.2330878011538801
7,0.5,20,SUB,3,0.16776298239465856
7,0.5,20,SUB,4,0.23185223429397744
7,0.5,20,SUB,5,0.19401900819530607
7,0.5,20,SUB,6,0.21403525725045355
7,0.5,20,SUB,7,0.1856274379142264
7,0.5,20,SUB,8,0.21319200022237264
7,0.5,20,SUB,9,0.1400718747574441
7,0.5,20,SUB,10,0.18568604619748488
7,0.5,20,SUB,11,0.23520238890786893
7,0.5,20,SUB,12,0.13777612173720472
7,0.5,20,SUB,13,0.1755016633465688
7,0.5,20,SUB,14,0.20814276339887988
7,0.5,20,SUB,15,0.1660769839845659
7,0.5,20,SUB,16,0.17221710354855696
7,0.5,20,SUB,17,0.21597822146381002
7,0.5,20,SUB,18,0.2569555420181408
7,0.5,20,SUB,19,0.24079575502268336
7,0.5,20,SUB,20,0.15159128971964328
7,0.5,20,SUB,21,0.17685169369332016
7,0.5,20,SUB,22,0.18508237359111285
7,0.5,20,SUB,23,0.16584450133013823
7,0.5,20,SUB,24,0.2116304802316878
7,0.5,20,SUB,25,0.175674148769526
7,0.5,20,SUB,26,0.13751504295107575
7,0.5,20,SUB,27,0.18194233048504635
7,0.5,20,SUB,28,0.21160651709893177
7,0.5,20,SUB,29,0.20881601311282225
7,0.5,20,SUB,30,0.19777435017451256
7,0.5,20,SUB,31,0.24167531981991208
7,0.5,20,SUB,32,0.15990617425946957
7,0.5,20,SUB,33,0.16749999404420382
7,0.5,20,SUB,34,0.1936368315465264
7,0.5,20,SUB,35,0.1875676902983546
7,0.5,20,SUB,36,0.21931028508980155
7,0.5,20,SUB,37,0.2261955116375805
7,0.5,20,SUB,38,0.2055172040950357
7,0.5,20,SUB,39,0.185610752401822
7,0.5,20,SUB,40,0.23667317453000586
7,0.5,20,SUB,41,0.17744791299772153
7,0.5,20,SUB,42,0.17019153399072812
7,0.5,20,SUB,43,0.20709117619125833
7,0.5,20,SUB,44,0.25225736891786055
7,0.5,20,SUB,45,0.24447981147478104
7,0.5,20,SUB,46,0.14508486489977604
7,0.5,20,SUB,47,0.18525020098521763
7,0.5,20,SUB,48,0.16042406365108283
7,0.5,20,SUB,49,0.20462193723278888
7,0.5,20,VI,0,2.246566677033446
7,0.5,20,VI,1,2.161770826377316
7,0.5,20,VI,2,1.811412336687072
7,0.5,20,VI,3,1.3877213514977247
7,0.5,20,VI,4,1.7923619772138524
7,0.5,20,VI,5,2.139180358226414
7,0.5,20,VI,6,1.676102027928
7,0.5,20,VI,7,1.9209868224428184
7,0.5,20,VI,8,1.8080792153413345
7,0.5,20,VI,9,1.750051118327094
7,0.5,20,VI,10,1.8946027076349412
7,0.5,20,VI,11,1.9733563920647015
7,0.5,20,VI,12,1.7756274907190794
7,0.5,20,VI,13,1.935541147388297
7,0.5,20,VI,14,1.7146921511923485
7,0.5,20,VI,15,1.6774962522783001
7,0.5,20,VI,16,1.5361165417896905
7,0.5,20,VI,17,1.980565912865292
7,0.5,20,VI,18,2.0468051549632067
7,0.5,20,VI,19,2.1609232705488473
7,0.5,20,VI,20,1.9230374814093858
7,0.5,20,VI,21,1.7840674468956637
7,0.5,20,VI,22,1.798812842429054
7,0.5,20,VI,23,2.320634094731096
7,0.5,20,VI,24,1.9818063123598608
7,0.5,20,VI,25,2.1988599515595597
7,0.5,20,VI,26,1.8327354713512258
7,0.5,20,VI,27,2.1255972670377594
7,0.5,20,VI,28,2.016253870946478
7,0.5,20,VI,29,1.8607684832740492
7,0.5,20,VI,30,1.8824456700573031
7,0.5,20,VI,31,1.4974676157249447
7,0.5,20,VI,32,1.5584224725786224
7,0.5,20,VI,33,1.776674669058857
7,0.5,20,VI,34,1.985093237027187
7,0.5,20,VI,35,1.870534841966501
7,0.5,20,VI,36,2.2435997556150538
7,0.5,20,VI,37,1.9838999505303476
7,0.5,20,VI,38,2.0199024502466307
7,0.5,20,VI,39,2.1315584603474393
7,0.5,20,VI,40,1.89656155906985
7,0.5,20,VI,41,2.048999118659233
7,0.5,20,VI,42,1.6457246672102492
7,0.5,20,VI,43,1.9049868602010662
7,0.5,20,VI,44,2.120907112562981
7,0.5,20,VI,45,1.9972377956522402
7,0.5,20,VI,46,1.9834766734815592
7,0.5,20,VI,47,2.1685160924815143
7,0.5,20,VI,48,1.8910871730518521
7,0.5,20,VI,49,2.0460024336162874
7,0.5,30,SUB,0,0.150539411650863
7,0.5,30,SUB,1,0.2004698206727797
7,0.5,30,SUB,2,0.21545511680297322
7,0.5,30,SUB,3,0.1489069911268346
7,0.5,30,SUB,4,0.1998358040486744
7,0.5,30,SUB,5,0.21110502702045797
7,0.5,30,SUB,6,0.18436324335112558
7,0.5,30,SUB,7,0.18678932514568147
7,0.5,30,SUB,8,0.17814733629741492
7,0.5,30,SUB,9,0.13993857973512436
7,0.5,30,SUB,10,0.1347520317280047
7,0.5,30,SUB,11,0.1335912544676673
7,0.5,30,SUB,12,0.15102044788740143
7,0.5,30,SUB,13,0.1426385088798794
7,0.5,30,SUB,14,0.1761250890180362
7,0.5,30,SUB,15,0.17836489998080063
7,0.5,30,SUB,16,0.1972814480884706
7,0.5,30,SUB,17,0.1951497679187522
7,0.5,30,SUB,18,0.17169778403252609
7,0.5,30,SUB,19,0.17087314664717865
7,0.5,30,SUB,20,0.19193266868451675
7,0.5,30,SUB,21,0.14280464172006288
7,0.5,30,SUB,22,0.1835851690067159
7,0.5,30,SUB,23,0.13489243034293158
7,0.5,30,SUB,24,0.16344082937943277
7,0.5,30,SUB,25,0.17420481398555918
7,0.5,30,SUB,26,0.1790009943403679
7,0.5,30,SUB,27,0.1651035730726315
7,0.5,30,SUB,28,0.23866200145320762
7,0.5,30,SUB,29,0.1728888766156431
7,0.5,30,SUB,30,0.15252477937781847
7,0.5,30,SUB,31,0.22875612565401865
7,0.5,30,SUB,32,0.16064975228442183
7,0.5,30,SUB,33,0.16895673343148013
7,0.5,30,SUB,34,0.13813522032381959
7,0.5,30,SUB,35,0.2016759957516833
7,0.5,30,SUB,36,0.19630953677321175
7,0.5,30,SUB,37,0.22820986016132455
7,0.5,30,SUB,38,0.18206431364359257
7,0.5,30,SUB,39,0.19435056843449264
7,0.5,30,VI,0,1.8327067358386169
7,0.5,30,VI,1,1.896534127294216
7,0.5,30,VI,2,1.2932219656318564
7,0.5,30,VI,3,2.3115667540521794
7,0.5,30,VI,4,2.1391417961138512
7,0.5,30,VI,5,2.120879923452648
7,0.5,30,VI,6,1.7923352310236687
7,0.5,30,VI,7,2.0467748551001668
7,0.5,30,VI,8,2.125561263620569
7,0.5,30,VI,9,2.0489665573340665
7,0.5,30,VI,10,2.277571838506291
7,0.5,30,VI,11,1.9230054496152351
7,0.5,30,VI,12,2.246529926052565
7,0.5,30,VI,13,2.3205896452688792
7,0.5,30,VI,14,1.9972149822488694
7,0.5,30,VI,15,2.0131934649309087
7,0.5,30,VI,16,1.920968287586712
7,0.5,30,VI,17,1.5363710548040517
7,0.5,30,VI,18,1.81138749807213
7,0.5,30,VI,19,1.9355240854905522
7,0.5,30,VI,20,1.5361006827582149
7,0.5,30,VI,21,1.8080499700911452
7,0.5,30,VI,22,1.5921072972033201
7,0.5,30,VI,23,1.9834438586402576
7,0.5,30,VI,24,1.7500281116463972
7,0.5,30,VI,25,1.9805363022351699
7,0.5,30,VI,26,1.7146688567321404
7,0.5,30,VI,27,2.0483741523242127
7,0.5,30,VI,28,1.83803957645303
7,0.5,30,VI,29,1.870497408758575
7,0.5,30,VI,30,1.6222998831492925
7,0.5,30,VI,31,1.9733331930626967
7,0.5,30,VI,32,1.9511764251891255
7,0.5,30,VI,33,1.9838619530069113
7,0.5,30,VI,34,1.775601409092587
7,0.5,30,VI,35,1.791877306672385
7,0.5,30,VI,36,1.7987960388545796
7,0.5,30,VI,37,1.7656397797255083
7,0.5,30,VI,38,1.9630104336381005
7,0.5,30,VI,39,1.38770922299802
8,0.0,2,SUB,0,0.008870099382560531
8,0.0,2,SUB,1,0.1479824928207831
8,0.0,2,SUB,2,0.1654006349877012
8,0.0,2,SUB,3,0.02527759436969635
8,0.0,2,SUB,4,0.1242809974091288
8,0.0,2,SUB,5,0.04762455482584504
8,0.0,2,SUB,6,0.19286394470819695
8,0.0,2,SUB,7,0.1261866778049709
8,0.0,2,SUB,8,0.08541900300884095
8,0.0,2,SUB,9,0.15924803000488802
8,0.0,2,SUB,10,0.1849432772674204
8,0.0,2,SUB,11,0.05974082720088774
8,0.0,2,SUB,12,0.23186124436552438
8,0.0,2,SUB,13,0.029500642515126605
8,0.0,2,SUB,14,0.15615669444470198
8,0.0,2,SUB,15,0.14162061302671203
8,0.0,2,SUB,16,0.09244444276386768
8,0.0,2,SUB,17,0.13913613660376117
8,0.0,2,SUB,18,0.1568720573406889
8,0.0,2,SUB,19,0.04490154688988052
8,0.0,2,SUB,20,0.15098535880120445
8,0.0,2,SUB,21,0.024144986773869868
8,0.0,2,SUB,22,0.05074938436131081
8,0.0,2,SUB,23,0.1292894793286413
8,0.0,2,SUB,24,0.18221094335638785
8,0.0,2,SUB,25,0.1624968131333345
8,0.0,2,SUB,26,0.2472466335747593
8,0.0,2,SUB,27,0.03899113757851966
8,0.0,2,SUB,28,0.19402552512437224
8,0.0,2,SUB,29,0.024466929719272276
8,0.0,2,SUB,30,0.05845042265716272
8,0.0,2,SUB,31,0.1239512938543744
8,0.0,2,SUB,32,0.026042782999808875
8,0.0,2,SUB,33,0.1034205680533307
8,0.0,2,SUB,34,0.23590540877993027
8,0.0,2,SUB,35,0.07265999885486345
8,0.0,2,SUB,36,0.016187650625573285
8,0.0,2,SUB,37,0.21126016939535625
8,0.0,2,SUB,38,0.1938075397498587
8,0.0,2,SUB,39,0.06907721760844718
8,0.0,2,SUB,40,0.11106509504283378
8,0.0,2,SUB,41,0.11399199501221194
8,0.0,2,SUB,42,0.024924140462206007
8,0.0,2,SUB,43,0.04820668517700322
8,0.0,2,SUB,44,0.1299977462908506
8,0.0,2,SUB,45,0.14679823026300154
8,0.0,2,SUB,46,0.07634964018569378
8,0.0,2,SUB,47,0.12358173772768018
8,0.0,2,SUB,48,0.05481601820984244
8,0.0,2,SUB,49,0.025861192794857272
8,0.0,2,SUB,50,0.1518336821689267
8,0.0,2,SUB,51,0.11786969207411079
8,0.0,2,SUB,52,0.07217208523048423
8,0.0,2,SUB,53,0.07586573628215404
8,0.0,2,SUB,54,0.08047936990650238
8,0.0,2,SUB,55,0.06690804203408444
8,0.0,2,SUB,56,0.10719655930241716
8,0.0,2,SUB,57,0.03693213832425929
8,0.0,2,SUB,58,0.05526879011715279
8,0.0,2,SUB,59,0.046457474069970334
8,0.0,2,SUB,60,0.1492950569046871
8,0.0,2,SUB,61,0.21663320692190152
8,0.0,2,SUB,62,0.14019250074090428
8,0.0,2,SUB,63,0.03538577163767556
8,0.0,2,SUB,64,0.016372412534673666
8,0.0,2,SUB,65,0.15473022545753323
8,0.0,2,SUB,66,0.1556468694023065
8,0.0,2,SUB,67,0.09248825237967066
8,0.0,2,VI,0,5.193342539883752e-08
8,0.0,2,VI,1,0.15587545470604555
8,0.0,2,VI,2,0.16659303883476528
8,0.0,2,VI,3,0.0019614269599490066
8,0.0,2,VI,4,0.12430593982370089
8,0.0,2,VI,5,0.051610126963875846
8,0.0,2,VI,6,0.1960579343604721
8,0.0,2,VI,7,0.11794413543503192
8,0.0,2,VI,8,0.08466373864139451
8,0.0,2,VI,9,0.16764588242404938
8,0.0,2,VI,10,0.18073203065289548
8,0.0,2,VI,11,0.06111181342860171
8,0.0,2,VI,12,0.23622616473123415
8,0.0,2,VI,13,0.029186599852590554
8,0.0,2,VI,14,0.14815176820346324
8,0.0,2,VI,15,0.14813498042156892
8,0.0,2,VI,16,0.07137158996468475
8,0.0,2,VI,17,0.13901511670027827
8,0.0,2,VI,18,0.16232083328802413
8,0.0,2,VI,19,0.04763103093469212
8,0.0,2,VI,20,0.1458070825588519
8,0.0,2,VI,21,0.018470540525863863
8,0.0,2,VI,22,0.03657657952400332
8,0.0,2,VI,23,0.12236160139745585
8,0.0,2,VI,24,0.1776382942915191
8,0.0,2,VI,25,0.17082884149060165
8,0.0,2,VI,26,0.25172070695172505
8,0.0,2,VI,27,0.02668198624714454
8,0.0,2,VI,28,0.1938113982811322
8,0.0,2,VI,29,0.0021234370624068147
8,0.0,2,VI,30,0.06222573988105132
8,0.0,2,VI,31,0.12880497854159206
8,0.0,2,VI,32,0.02293009210096792
8,0.0,2,VI,33,0.09697417040139107
8,0.0,2,VI,34,0.23868757496152826
8,0.0,2,VI,35,0.08409882975464099
8,0.0,2,VI,36,0.00692982095235809
8,0.0,2,VI,37,0.2079556929258837
8,0.0,2,VI,38,0.1917565736106874
8,0.0,2,VI,39,0.0655242456441152
8,0.0,2,VI,40,0.11903765348110089
8,0.0,2,VI,41,0.10625946427804021
8,0.0,2,VI,42,0.0076929235035771105
8,0.0,2,VI,43,0.052164891326388185
8,0.0,2,VI,44,0.1217139011721382
8,0.0,2,VI,45,0.15633939566828997
8,0.0,2,VI,46,0.08125906983496886
8,0.0,2,VI,47,0.11500866019886062
8,0.0,2,VI,48,0.05210766375870762
8,0.0,2,VI,49,0.012018569891639514
8,0.0,2,VI,50,0.15802669608607925
8,0.0,2,VI,51,0.11608088711803942
8,0.0,2,VI,52,0.07312710302366113
8,0.0,2,VI,53,0.07325266904985822
8,0.0,2,VI,54,0.07496156653199668
8,0.0,2,VI,55,0.07393832991344892
8,0.0,2,VI,56,0.09621732081545688
8,0.0,2,VI,57,0.04627563589731976
8,0.0,2,VI,58,0.0674235033301795
8,0.0,2,VI,59,0.04794933225989695
8,0.0,2,VI,60,0.1494182350237576
8,0.0,2,VI,61,0.21243246621731537
8,0.0,2,VI,62,0.13725621140733768
8,0.0,2,VI,63,0.029750079425378037
8,0.0,2,VI,64,0.012118745067728665
8,0.0,2,VI,65,0.15014145697697562
8,0.0,2,VI,66,0.16429087806203813
8,0.0,2,VI,67,0.09455216280741993
8,0.0,5,SUB,0,0.4504265381178995
8,0.0,5,SUB,1,0.42135983220582085
8,0.0,5,SUB,2,0.3774808981876918
8,0.0,5,SUB,3,0.5447356581294016
8,0.0,5,SUB,4,0.5988981559107922
8,0.0,5,SUB,5,0.4752238386247855
8,0.0,5,SUB,6,0.06888842613291417
8,0.0,5,SUB,7,0.013145623022909602
8,0.0,5,SUB,8,0.44299245135867493
8,0.0,5,SUB,9,0.04083068933938593
8,0.0,5,SUB,10,0.10394847245857937
8,0.0,5,SUB,11,0.3541686574092765
8,0.0,5,SUB,12,0.20865351969840426
8,0.0,5,SUB,13,0.38851551143156277
8,0.0,5,SUB,14,0.6161326636961562
8,0.0,5,SUB,15,0.1696810889009452
8,0.0,5,SUB,16,0.12015035179012162
8,0.0,5,SUB,17,0.35486407618040805
8,0.0,5,SUB,18,0.018941419678857718
8,0.0,5,SUB,19,0.39634313952194
8,0.0,5,SUB,20,0.6266702653319871
8,0.0,5,SUB,21,0.2864402158620149
8,0.0,5,SUB,22,0.12431553555057145
8,0.0,5,SUB,23,0.035734011297417614
8,0.0,5,SUB,24,0.010704718018716251
8,0.0,5,SUB,25,0.4272206435038564
8,0.0,5,SUB,26,0.6211263421124236
8,0.0,5,SUB,27,0.07660122324173206
8,0.0,5,SUB,28,0.23036136891146317
8,0.0,5,SUB,29,0.05474494527511227
8,0.0,5,SUB,30,0.33415143132520053
8,0.0,5,SUB,31,0.3800126714216694
8,0.0,5,SUB,32,0.6381677127411471
8,0.0,5,SUB,33,0.42886579548004977
8,0.0,5,SUB,34,0.15032634649885396
8,0.0,5,SUB,35,0.02803809855296929
8,0.0,5,SUB,36,0.3542605426923736
8,0.0,5,SUB,37,0.05409125181086348
8,0.0,5,SUB,38,0.38917259586909186
8,0.0,5,SUB,39,0.06375011232359956
8,0.0,5,SUB,40,0.42745777596787743
8,0.0,5,SUB,41,0.060344405079641526
8,0.0,5,SUB,42,0.031670270123669596
8,0.0,5,SUB,43,0.08732032000378437
8,0.0,5,SUB,44,0.16207456865541603
8,0.0,5,SUB,45,0.3525499090355012
8,0.0,5,SUB,46,0.0939838559764673
8,0.0,5,SUB,47,0.10487673484637537
8,0.0,5,SUB,48,0.5425297302843635
8,0.0,5,SUB,49,0.18624448587321923
8,0.0,5,SUB,50,0.49238562908686123
8,0.0,5,SUB,51,0.135218443010707
8,0.0,5,SUB,52,0.06846398029489324
8,0.0,5,SUB,53,0.008770650647539926
8,0.0,5,SUB,54,0.518646036012691
8,0.0,5,SUB,55,0.4347783346340727
8,0.0,5,SUB,56,0.13923232635828006
8,0.0,5,SUB,57,0.05160663022425938
8,0.0,5,SUB,58,0.06321860809065152
8,0.0,5,SUB,59,0.01211692399577262
8,0.0,5,SUB,60,0.48798485042098955
8,0.0,5,SUB,61,0.05453740066411184
8,0.0,5,SUB,62,0.5930427141305332
8,0.0,5,SUB,63,0.40168684377465336
8,0.0,5,SUB,64,0.011980106063524341
8,0.0,5,VI,0,0.00598559219065683
8,0.0,5,VI,1,0.003196162029684121
8,0.0,5,VI,2,0.02220752454788101
8,0.0,5,VI,3,0.005927066362645192
8,0.0,5,VI,4,0.0017949243671252512
8,0.0,5,VI,5,0.00277037653496912
8,0.0,5,VI,6,0.01202962582300302
8,0.0,5,VI,7,1.9904284004079802e-07
8,0.0,5,VI,8,0.0036348627127415524
8,0.0,5,VI,9,0.02313233040681685
8,0.0,5,VI,10,0.05095222270084456
8,0.0,5,VI,11,0.013380424035865953
8,0.0,5,VI,12,0.01938704753641273
8,0.0,5,VI,13,0.006386811944127235
8,0.0,5,VI,14,0.01777883501467895
8,0.0,5,VI,15,0.022077710366606725
8,0.0,5,VI,16,0.06386030143488992
8,0.0,5,VI,17,0.003722641168601412
8,0.0,5,VI,18,0.00010819851051676985
8,0.0,5,VI,19,0.004429027429537734
8,0.0,5,VI,20,0.013294173295990159
8,0.0,5,VI,21,0.001353647348606388
8,0.0,5,VI,22,0.06133387028540372
8,0.0,5,VI,23,1.458953519138782e-07
8,0.0,5,VI,24,1.0721648953598588e-07
8,0.0,5,VI,25,0.0424314326131248
8,0.0,5,VI,26,0.01598166704454287
8,0.0,5,VI,27,0.014150324334275736
8,0.0,5,VI,28,0.0031997151312957266
8,0.0,5,VI,29,0.032372124309536676
8,0.0,5,VI,30,0.008169833800882473
8,0.0,5,VI,31,0.0035231787207224583
8,0.0,5,VI,32,0.015329761549767042
8,0.0,5,VI,33,0.003145513081084941
8,0.0,5,VI,34,0.02836543146200438
8,0.0,5,VI,35,0.02119473208349677
8,0.0,5,VI,36,0.01343034283178971
8,0.0,5,VI,37,0.0005424318763103274
8,0.0,5,VI,38,0.003451516712018394
8,0.0,5,VI,39,0.00029464503293151923
8,0.0,5,VI,40,0.01810979336399423
8,0.0,5,VI,41,0.009393449170005161
8,0.0,5,VI,42,0.021436025536365054
8,0.0,5,VI,43,0.0003064583737747641
8,0.0,5,VI,44,0.08693432764231988
8,0.0,5,VI,45,0.0038562759649690376
8,0.0,5,VI,46,0.05699806849855052
8,0.0,5,VI,47,0.06628866211105625
8,0.0,5,VI,48,0.0012640162308183316
8,0.0,5,VI,49,0.005020716469272335
8,0.0,5,VI,50,0.08291957928668596
8,0.0,5,VI,51,0.07799970418451165
8,0.0,5,VI,52,0.03903224753421998
8,0.0,5,VI,53,1.3360674367979935e-07
8,0.0,5,VI,54,0.0024373387717007084
8,0.0,5,VI,55,0.09767813415140504
8,0.0,5,VI,56,0.07756279532949201
8,0.0,5,VI,57,3.3206561836103966e-07
8,0.0,5,VI,58,0.005307802946623682
8,0.0,5,VI,59,1.6732002801315348e-07
8,0.0,5,VI,60,0.009049619520257157
8,0.0,5,VI,61,0.0009404511322388075
8,0.0,5,VI,62,0.0018444513751304248
8,0.0,5,VI,63,0.01621576853718209
8,0.0,5,VI,64,0.00039321397739143206
8,0.0,10,SUB,0,0.009356450856244421
8,0.0,10,SUB,1,0.01046660229473313
8,0.0,10,SUB,2,0.015833050505506423
8,0.0,10,SUB,3,0.01731327095102501
8,0.0,10,SUB,4,0.01994558453610312
8,0.0,10,SUB,5,0.019589801145351957
8,0.0,10,SUB,6,0.013853550965124825
8,0.0,10,SUB,7,0.0129956110852748
8,0.0,10,SUB,8,0.014924789694263982
8,0.0,10,SUB,9,0.014442436855871377
8,0.0,10,SUB,10,0.014394805915185674
8,0.0,10,SUB,11,0.04252903351635421
8,0.0,10,SUB,12,0.015149951736333142
8,0.0,10,SUB,13,0.015421692532034306
8,0.0,10,SUB,14,0.01141509259416007
8,0.0,10,SUB,15,0.019683920683892055
8,0.0,10,SUB,16,0.018978918327781945
8,0.0,10,SUB,17,0.015759093712311607
8,0.0,10,SUB,18,0.01100853077675981
8,0.0,10,SUB,19,0.012437753346658467
8,0.0,10,SUB,20,0.02647430300937728
8,0.0,10,SUB,21,0.01883539369107434
8,0.0,10,SUB,22,0.008770530435069163
8,0.0,10,SUB,23,0.01606754493570419
8,0.0,10,SUB,24,0.01601192816549667
8,0.0,10,SUB,25,0.028693943247634395
8,0.0,10,SUB,26,0.011269755223591043
8,0.0,10,SUB,27,0.009709864819899515
8,0.0,10,SUB,28,0.023600000543941253
8,0.0,10,SUB,29,0.020408624761754975
8,0.0,10,SUB,30,0.008961289942815632
8,0.0,10,SUB,31,0.015445951380296108
8,0.0,10,SUB,32,0.01712959957018077
8,0.0,10,SUB,33,0.04108252716118222
8,0.0,10,SUB,34,0.01792858445650973
8,0.0,10,SUB,35,0.0580426587396321
8,0.0,10,SUB,36,0.016626057116101697
8,0.0,10,SUB,37,0.0181718390869249
8,0.0,10,SUB,38,0.008392513480281964
8,0.0,10,SUB,39,0.04256987639073146
8,0.0,10,SUB,40,0.026329929695970342
8,0.0,10,SUB,41,0.02281349387965682
8,0.0,10,SUB,42,0.01546172018884357
8,0.0,10,SUB,43,0.016626768934144796
8,0.0,10,SUB,44,0.01622012673325353
8,0.0,10,SUB,45,0.01088100844635014
8,0.0,10,SUB,46,0.015639796501677915
8,0.0,10,SUB,47,0.037717120893874204
8,0.0,10,SUB,48,0.01450903226229722
8,0.0,10,SUB,49,0.02204726400862461
8,0.0,10,SUB,50,0.015834803828363626
8,0.0,10,SUB,51,0.022491290753415365
8,0.0,10,SUB,52,0.042785272018481015
8,0.0,10,SUB,53,0.011789978526908999
8,0.0,10,SUB,54,0.007320814969722729
8,0.0,10,SUB,55,0.02835067613386187
8,0.0,10,SUB,56,0.01694099586062012
8,0.0,10,SUB,57,0.04029867900774411
8,0.0,10,SUB,58,0.041725336479194484
8,0.0,10,SUB,59,0.017981576092053673
8,0.0,10,VI,0,4.755215935148336e-06
8,0.0,10,VI,1,7.837087927044716e-07
8,0.0,10,VI,2,4.098398239031e-05
8,0.0,10,VI,3,2.410321438792937e-07
8,0.0,10,VI,4,3.0824520383871046e-07
8,0.0,10,VI,5,2.754192137228559e-07
8,0.0,10,VI,6,6.72059779970647e-07
8,0.0,10,VI,7,1.4347485026243547e-05
8,0.0,10,VI,8,3.273081385455083e-05
8,0.0,10,VI,9,3.836241937193202e-06
8,0.0,10,VI,10,8.525752753336673e-07
8,0.0,10,VI,11,0.03607270943996734
8,0.0,10,VI,12,1.3951341673094634e-06
8,0.0,10,VI,13,9.329235783579281e-07
8,0.0,10,VI,14,7.721085464368932e-06
8,0.0,10,VI,15,1.5863219879301063e-05
8,0.0,10,VI,16,5.777363489085984e-05
8,0.0,10,VI,17,0.0028133505448409892
8,0.0,10,VI,18,1.7509322943333783e-06
